time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.steering_wheel_angle
2024/05/14/15:16:01.687690,87483,1715714161,687354007,,0.05061454698443413
2024/05/14/15:16:01.697356,87484,1715714161,697096449,,0.05061454698443413
2024/05/14/15:16:01.707654,87485,1715714161,707367649,,0.04886921867728233
2024/05/14/15:16:01.717367,87486,1715714161,717115778,,0.05061454698443413
2024/05/14/15:16:01.729159,87487,1715714161,728878768,,0.04886921867728233
2024/05/14/15:16:01.737385,87488,1715714161,737115872,,0.04886921867728233
2024/05/14/15:16:01.747627,87489,1715714161,747366872,,0.04886921867728233
2024/05/14/15:16:01.757361,87490,1715714161,757116107,,0.04886921867728233
2024/05/14/15:16:01.767649,87491,1715714161,767369625,,0.04886921867728233
2024/05/14/15:16:01.783971,87492,1715714161,777123599,,0.04886921867728233
2024/05/14/15:16:01.787656,87493,1715714161,787367964,,0.04886921867728233
2024/05/14/15:16:01.797428,87494,1715714161,797120066,,0.04886921867728233
2024/05/14/15:16:01.807637,87495,1715714161,807386506,,0.04886921867728233
2024/05/14/15:16:01.817436,87496,1715714161,817160237,,0.04886921867728233
2024/05/14/15:16:01.829155,87497,1715714161,828888354,,0.04886921867728233
2024/05/14/15:16:01.841606,87498,1715714161,837134651,,0.04886921867728233
2024/05/14/15:16:01.847606,87499,1715714161,847384317,,0.04886921867728233
2024/05/14/15:16:01.857336,87500,1715714161,857133215,,0.04886921867728233
2024/05/14/15:16:01.867705,87501,1715714161,867383399,,0.04886921867728233
2024/05/14/15:16:01.877650,87502,1715714161,877141565,,0.04886921867728233
2024/05/14/15:16:01.888644,87503,1715714161,887390515,,0.04886921867728233
2024/05/14/15:16:01.899415,87504,1715714161,897155030,,0.04886921867728233
2024/05/14/15:16:01.907696,87505,1715714161,907404541,,0.04886921867728233
2024/05/14/15:16:01.917411,87506,1715714161,917155318,,0.04886921867728233
2024/05/14/15:16:01.929577,87507,1715714161,928912242,,0.04886921867728233
2024/05/14/15:16:01.941626,87508,1715714161,937155051,,0.04886921867728233
2024/05/14/15:16:01.947683,87509,1715714161,947433176,,0.04886921867728233
2024/05/14/15:16:01.957417,87510,1715714161,957156380,,0.04886921867728233
2024/05/14/15:16:01.967663,87511,1715714161,967406460,,0.04886921867728233
2024/05/14/15:16:01.977770,87512,1715714161,977156947,,0.04886921867728233
2024/05/14/15:16:01.987695,87513,1715714161,987406121,,0.04886921867728233
2024/05/14/15:16:01.997489,87514,1715714161,997176265,,0.04886921867728233
2024/05/14/15:16:02.007821,87515,1715714162,7460577,,0.04886921867728233
2024/05/14/15:16:02.017454,87516,1715714162,17176049,,0.04886921867728233
2024/05/14/15:16:02.029321,87517,1715714162,28944263,,0.04886921867728233
2024/05/14/15:16:02.037486,87518,1715714162,37176500,,0.04886921867728233
2024/05/14/15:16:02.047801,87519,1715714162,47429664,,0.04886921867728233
2024/05/14/15:16:02.057458,87520,1715714162,57179621,,0.04886921867728233
2024/05/14/15:16:02.067716,87521,1715714162,67427646,,0.04886921867728233
2024/05/14/15:16:02.083071,87522,1715714162,82434721,,0.04886921867728233
2024/05/14/15:16:02.094220,87523,1715714162,87429040,,0.04886921867728233
2024/05/14/15:16:02.097478,87524,1715714162,97194879,,0.04886921867728233
2024/05/14/15:16:02.107905,87525,1715714162,107477570,,0.04886921867728233
2024/05/14/15:16:02.117527,87526,1715714162,117194096,,0.04886921867728233
2024/05/14/15:16:02.129336,87527,1715714162,128948190,,0.04886921867728233
2024/05/14/15:16:02.137516,87528,1715714162,137195606,,0.04886921867728233
2024/05/14/15:16:02.147733,87529,1715714162,147445809,,0.04886921867728233
2024/05/14/15:16:02.157520,87530,1715714162,157190465,,0.04886921867728233
2024/05/14/15:16:02.167782,87531,1715714162,167444160,,0.04886921867728233
2024/05/14/15:16:02.177518,87532,1715714162,177203499,,0.04886921867728233
2024/05/14/15:16:02.190624,87533,1715714162,187444490,,0.04886921867728233
2024/05/14/15:16:02.197471,87534,1715714162,197214586,,0.04886921867728233
2024/05/14/15:16:02.207760,87535,1715714162,207467185,,0.04886921867728233
2024/05/14/15:16:02.217524,87536,1715714162,217222173,,0.04886921867728233
2024/05/14/15:16:02.229203,87537,1715714162,228961668,,0.04886921867728233
2024/05/14/15:16:02.237605,87538,1715714162,237217302,,0.04886921867728233
2024/05/14/15:16:02.247856,87539,1715714162,247467100,,0.04886921867728233
2024/05/14/15:16:02.257454,87540,1715714162,257211072,,0.04886921867728233
2024/05/14/15:16:02.267783,87541,1715714162,267463630,,0.04886921867728233
2024/05/14/15:16:02.285734,87542,1715714162,277244305,,0.04886921867728233
2024/05/14/15:16:02.288049,87543,1715714162,287464824,,0.04886921867728233
2024/05/14/15:16:02.297483,87544,1715714162,297232144,,0.04886921867728233
2024/05/14/15:16:02.307743,87545,1715714162,307483465,,0.04886921867728233
2024/05/14/15:16:02.317552,87546,1715714162,317232554,,0.04886921867728233
2024/05/14/15:16:02.329260,87547,1715714162,328982662,,0.04886921867728233
2024/05/14/15:16:02.337554,87548,1715714162,337237970,,0.04886921867728233
2024/05/14/15:16:02.347740,87549,1715714162,347486091,,0.04886921867728233
2024/05/14/15:16:02.357503,87550,1715714162,357232221,,0.04886921867728233
2024/05/14/15:16:02.367850,87551,1715714162,367482903,,0.04886921867728233
